,الرقم,التقييم,عدد المقيمين,المساحة,اسم العقار,الحي,سعر الليلة,المدينة,التصنيف
7248,340,10.0,1,20,استديو مريح لليلة جميلة ومميزة,حي اجياد,85,مكة المكرمة,استديو
7249,341,10.0,2,75,استديو بأثاث مريح وبسيط,حي اجياد,85,مكة المكرمة,استديو
7250,342,10.0,1,50,استديو بأثاث مريح وبسيط,حي اجياد,85,مكة المكرمة,استديو
7251,343,10.0,14,50,شقة بغرفة جلوس وغرفتين نوم,حي بطحاء قريش,300,مكة المكرمة,شقة
7252,344,9.6,6,20,استديو بأثاث مريح وبسيط,حي اجياد,85,مكة المكرمة,استديو
7253,345,8.4,2,20,غرفة بسرير ماستر وجلسة,حي اجياد,85,مكة المكرمة,شقة
7254,346,10.0,39,65,استديو مريح لليلة جميلة ومميزة,حي الرصيفة,300,مكة المكرمة,استديو
7255,347,9.7,6,50,شقة بصالة وغرفتين نوم بأثاث مريح,المحمدية,244,مكة المكرمة,شقة
7256,348,8.8,3,75,شقة بغرفتين نوم,حي اجياد,540,مكة المكرمة,شقة
7257,349,9.8,10,75,غرفة بأجواء دافئة ومريحة,حي الاسكان,215,مكة المكرمة,شقة
7258,350,5.8,2,50,استديو بأثاث فندقي واجواء رائعة,حي اجياد,120,مكة المكرمة,استديو
7259,351,8.7,3,35,استديو باسرّة مفردة,حي اجياد,360,مكة المكرمة,استديو
7260,352,0.0,0,50,شقة بغرفة جلوس وغرفتين نوم,حي الشوقية,300,مكة المكرمة,شقة
7261,353,9.5,6,60,شقة بغرفة معيشة وغرفتين نوم,حي العزيزية,300,مكة المكرمة,شقة
7262,354,9.8,1,60,شقة بغرفة معيشة وغرفتين نوم,حي بطحاء قريش,500,مكة المكرمة,شقة
7263,355,8.4,13,75,شقة بغرفة جلوس وغرفة نوم,حي وادي جليل,300,مكة المكرمة,شقة
7264,356,10.0,2,60,شقة بصالة و غرفة نوم,حي الكعكية,250,مكة المكرمة,شقة
7265,357,9.3,5,60,غرفة 4 أسرة مفردة قريبة من الحرم,حي اجياد,400,مكة المكرمة,شقة
7266,358,9.5,7,60,شقة واسعة بصالة وغرفتين نوم,حي بطحاء قريش,350,مكة المكرمة,شقة
7267,359,7.0,1,75,شقة بصالة جلوس و غرفة نوم,حي الخالدية,299,مكة المكرمة,شقة
7268,360,0.0,0,50,شقة بغرفة معيشة وغرفة نوم,حي الشوقية,800,مكة المكرمة,شقة
7269,361,0.0,0,50,استديو بأثاث مريح وبسيط,حي ولي العهد,250,مكة المكرمة,استديو
7270,362,0.0,0,19,استديو بأثاث فندقي واجواء رائعة,حي اجياد,85,مكة المكرمة,استديو
7271,363,0.0,0,20,استديو بأجواء وموقع مميز,حي اجياد,85,مكة المكرمة,استديو
7272,364,0.0,0,60,استديو مريح لليلة جميلة ومميزة,حي اجياد,85,مكة المكرمة,استديو
7273,365,0.0,0,75,شقة أنيقة بصالة واربع غرف نوم,حي الجامعة,"1,700",مكة المكرمة,شقة
7274,366,0.0,0,60,شقة بغرفة معيشة وغرفتين نوم,حي العزيزية,280,مكة المكرمة,شقة
7275,367,0.0,0,75,شقة بغرفتين نوم وصالة جلوس,حي بطحاء قريش,400,مكة المكرمة,شقة
7276,368,0.0,0,60,شقة بثلاث غرف نوم وأثاث مريح,حي ولي العهد,300,مكة المكرمة,شقة
7277,369,9.0,1,50,شقة بغرفتين نوم وغرفة جلوس,حي الخضراء,450,مكة المكرمة,شقة
7278,370,9.3,2,75,شقة بطراز يوناني وغرفة نوم,حي الخضراء,350,مكة المكرمة,شقة
7279,371,0.0,0,50,شقة بغرفة جلوس وغرفتين نوم,حي بطحاء قريش,300,مكة المكرمة,شقة
7280,372,10.0,2,60,شقة بطراز جنوبي وغرفة نوم,حي الخضراء,350,مكة المكرمة,شقة
7281,373,0.0,0,50,شقة بصالة وغرفة نوم,حي الشوقية,350,مكة المكرمة,شقة
7282,374,8.3,6,50,شقة بصالة وثلاث غرف نوم,حي بطحاء قريش,250,مكة المكرمة,شقة
7283,375,0.0,0,75,شقة بصالة وغرفتين نوم,حي الكعكية,300,مكة المكرمة,شقة
7284,0,0.0,0,75,استديو هادئ بسرير ماستر,حي الفاخرية,220,عنيزة,استديو
7285,1,10.0,180,60,شقه في بيت خاص مدخل مستقل,حي الريان,550,عنيزة,شقة
7286,2,0.0,0,60,شاليه بمسبح خارجي وجلسة خارجية,حي الروابي,450,عنيزة,شاليه
7287,3,9.9,103,50,شقة بغرفتين نوم في بيت خاص,حي الريان,550,عنيزة,شقة
7288,4,10.0,28,75,شقة بصالة وغرفة نوم وبأثاث بسيط,حي الواحة,270,عنيزة,شقة
7289,5,9.4,35,24,استديو بسرير ماستر ودخول ذاتي,حي السلام,266,عنيزة,استديو
7290,6,9.8,10,75,شقة بصالة مريحة وغرفة نوم,حي الجوهرة,265,عنيزة,شقة
7291,7,10.0,21,75,استديو بأثاث فاخر  في بيت خاص,حي الريان,500,عنيزة,استديو
7292,8,9.3,14,50,شقة بغرفتين نوم وصاله معيشه,حي المنار,395,عنيزة,شقة
7293,9,9.8,52,30,استديو بأثاث مريح ودخول ذاتي,حي الوفاء,197,عنيزة,استديو
7294,10,9.7,25,50,شقة بصالة و غرفة نوم,حي السلام,359,عنيزة,شقة
7295,11,9.7,3,60,غرفة نوم بسرير ماستر,حي سلطانة,379,عنيزة,شقة
7296,12,9.9,41,75,شاليه مودرن لقضاء أجمل الاوقات,حي الروغاني,900,عنيزة,شاليه
7297,13,9.8,45,50,شقة بغرفة نوم وصالة,حي هلالة,285,عنيزة,شقة
7298,14,10.0,9,30,استديو باثاث مريح وبسيط,حي الوفاء,197,عنيزة,استديو
7299,15,10.0,12,75,استديو بسرير ماستر ودخول ذاتي,حي المنار,245,عنيزة,استديو
7300,16,9.4,32,60,شاليه بجلسة تطل على مسبح خارجي,حي الروابي,585,عنيزة,شاليه
7301,17,10.0,1,720,شالية بمجلس واسع وجلسة خارجية,حي الواحة,530,عنيزة,شاليه
7302,18,9.4,10,50,شقة بصالة أنيقة ودخول ذاتي,حي المنار,270,عنيزة,شقة
7303,19,10.0,25,75,شاليه انيق بمسبح خارجي وجلسة,حي السحيمية,"1,100",عنيزة,شاليه
7304,20,9.5,34,75,شاليه بجلسة تطل على مسبح خارجي,الراحة,500,عنيزة,شاليه
7305,21,0.0,0,50,شاليه بمسطح اخضر ومسبح,حي الروغاني,"1,100",عنيزة,شاليه
7306,22,8.7,38,60,شاليه بجلسة تطل على مسبح خارجي,حي الوهلان,500,عنيزة,شاليه
7307,23,9.9,16,50,شقة بصالة انيقة وغرفة نوم,حي السحيمية,349,عنيزة,شقة
7308,24,7.3,22,660,شاليه بألعاب مائية و جلسة خارجية,حي الوادي,392,عنيزة,شاليه
7309,25,9.5,63,60,شالية بجلسة مطلة على مسبح,حي الدوحة,850,عنيزة,شاليه
7310,26,0.0,0,60,شقة بغرفتين نوم وصالة,حي الفاخرية,400,عنيزة,شقة
7311,27,0.0,0,60,شاليه بمسطح اخضر ومسبح,حي الروغاني,585,عنيزة,شاليه
7312,28,9.3,13,60,شاليه بمسبح خارجي وجلسة خارجية,حي العونية,620,عنيزة,شاليه
7313,29,9.8,13,60,شقة بصالة و غرفة نوم,حي الخليج,300,عنيزة,شقة
7314,30,8.8,34,50,استديو انيقة بأثاث مريح وبسيط,حي الحزم,200,عنيزة,استديو
7315,31,8.1,19,60,شاليه بمسطح اخضر وجلسة خارجية,حي الروابي,480,عنيزة,شاليه
7316,32,10.0,2,60,فيلا انيقة بصالة وغرفتين نوم,حي السلام,900,عنيزة,فيلا
7317,33,0.0,0,60,فيلا بغرفتين نوم وجلسه خارجية,حي الاشرفية,500,عنيزة,فيلا
7318,34,8.8,31,50,استراحة بجلسات خارجيةومسبح داخلي,الراحة,742,عنيزة,استراحة
7319,35,5.4,2,50,شاليه بمجلس وجلسة خارجية,حي الروابي,594,عنيزة,شاليه
7320,36,9.3,10,5000,مزرعة بمجلس ومسطح اخضر,حي ربوة الحاجب,550,عنيزة,مزرعة
7321,37,10.0,2,1000,شاليه بمجلس وجلسة خارجية,حي دمشية,"1,000",عنيزة,شاليه
7322,38,9.6,9,75,شاليه لقضاء وقت ممتع ومميز,وسط المدينة,820,عنيزة,شاليه
7323,39,9.6,33,1000,استراحة بجلسة خارجية ومسطح اخضر,حي سنام,400,عنيزة,استراحة
7324,40,10.0,10,50,شاليه بجلسة خارجية ومسبح خارجي,حي الروابي,790,عنيزة,شاليه
7325,41,9.7,49,50,شاليه بصالة وغرفتين نوم,حي الروغاني,525,عنيزة,شاليه
7326,42,9.9,16,60,شاليه بجلسة خارجيه ومسبح,حي السلام,500,عنيزة,شاليه
7327,43,10.0,2,2000,استراحة لقضاء اجواء عائلية مميزة,حي الجلده,500,عنيزة,استراحة
7328,44,0.0,0,3000,اسطبل خيل بجلسة خارجية ومجلس,حي الضلعة,900,عنيزة,اسطبل
7329,45,9.7,13,700,شاليه بجلسة خارجية ومسطح اخضر,حي المحمدية,600,عنيزة,شاليه
7330,46,10.0,5,60,شاليه بجلسة خارجية ومسبح,الراحة,949,عنيزة,شاليه
7331,47,9.9,5,75,شاليه بمجلس وجلسة خارجية,حي الروغاني,"1,500",عنيزة,شاليه
7332,48,9.9,9,75,شاليه بمجلس وغرفتين نوم,حي المروج,500,عنيزة,شاليه
7333,49,10.0,2,60,شقة بصالة جلوس وغرفتين نوم,حي الفاخرية,449,عنيزة,شقة
7334,50,9.8,18,75,شقة بغرفة نوم وجلسة خارجية,حي الوهلان,750,عنيزة,شقة
7335,51,7.6,2,50,مزرعة بخيمة ومسطح اخضر,حي الفيحاء,"1,500",عنيزة,مزرعة
7336,52,9.3,24,60,غرفة بأثاث مريح وبسيط,حي الحزم,200,عنيزة,شقة
7337,53,9.9,29,60,شقة مودرن بفناء خارجي وصالة,حي الوهلان,750,عنيزة,شقة
7338,54,7.0,3,700,استراحة بجلسة خارجية ومسطح اخضر,حي الوادي,400,عنيزة,استراحة
7339,55,8.5,11,50,شاليه بمسطح اخضر وجلسة خارجية,حي النسيم,375,عنيزة,شاليه
7340,56,9.8,28,75,شاليه بجلسة خارجية ومسبح,حي الروابي,699,عنيزة,شاليه
7341,57,10.0,10,75,شاليه بجلسة خارجية وركن شواء,الحمراء,850,عنيزة,شاليه
7342,58,10.0,1,2000,مخيم ببيت شعر وأجواء ممتعة,حي الغضا,600,عنيزة,مخيم
7343,59,8.0,6,600,مخيم بجلسة عريش وبيت شعر,حي الرمال,500,عنيزة,مخيم
7344,60,9.5,15,60,شاليه بمسطح اخضر وجلسة خارجية,حي العونية,550,عنيزة,شاليه
7345,61,9.6,4,5000,استراحة بجلسة واسطبل خيل,حي دمشية,700,عنيزة,استراحة
7346,62,9.8,5,50,شاليه بمسطح اخضر ومسبح,حي الحمراء,525,عنيزة,شاليه
7347,63,10.0,3,300,شاليه بصاله ومسبح داخلي,الحمراء,500,عنيزة,شاليه
7348,64,0.0,0,50000,مخيم بجلسة خارجية وأجواء ممتعة,ضاحيه الملز,"1,000",عنيزة,مخيم
7349,65,9.9,42,400,استراحة بمسطح اخضر و جلسة خارجية,حي الروابي,500,عنيزة,استراحة
7350,66,10.0,1,3300,مزرعة بأجواء مميزة وجلسة خارجية,حي الرحمانية,"1,200",عنيزة,مزرعة
7351,67,9.9,14,6500,مزرعة بجلسة خارجية ومسطح اخضر,حي الجلده,800,عنيزة,مزرعة
7352,68,10.0,8,50,شاليه بمٍسبح وجلسات خارجية,الراحة,"2,000",عنيزة,شاليه
7353,69,9.8,16,2000,مزرعة بمجلس وجلسة خارجية,حي اليرموك,"1,200",عنيزة,مزرعة
7354,70,10.0,1,600,مخيم ببيت شعر وجلسة خارجية,حي الرمال,500,عنيزة,مخيم
7355,71,7.1,4,75,شاليه بألعاب اطفال ومسبح داخلي,حي الروغاني,700,عنيزة,شاليه
7356,72,0.0,0,75,شاليه بجلسة خارجية ومسبح,حي الروغاني,850,عنيزة,شاليه
7357,73,5.5,1,50,شاليه بمسبح داخلي وجلسات خارجية,حي الوفاء,800,عنيزة,شاليه
7358,74,0.0,0,75,شالية بجلسة خارجية ومسبح,وسط المدينة,700,عنيزة,شاليه
7359,75,4.3,1,5000,مزرعة  واسطبل للخيول,حي ربوة الحاجب,"1,000",عنيزة,مزرعة
7360,76,0.0,0,750,شاليه بمجلس ومسطح اخضر,حي المروج,650,عنيزة,شاليه
7361,77,0.0,0,75,شاليه بمجلس وجلسة خارجية,حي العونية,"1,800",عنيزة,شاليه
7362,78,0.0,0,256,استراحة بمجلسين ومسطح اخضر,حي الحديقة,800,عنيزة,استراحة
7363,79,5.0,3,75,شقة بثلاث غرف نوم و صالة,حي الفاخرية,500,عنيزة,شقة
7364,80,0.0,0,329,شاليه بجلسة خارجية ومسطح اخضر,الراحة,749,عنيزة,شاليه
7365,81,0.0,0,60,شاليه بجلسة تطل على مسبح خارجي,حي المحمدية,"1,600",عنيزة,شاليه
7366,82,0.0,0,806,استراحة بصالة واسعة وانيقة,حي الروغاني,"7,500",عنيزة,استراحة
7367,83,0.0,0,75,شاليه بمجلس واسع ومسطح اخضر,وسط المدينة,"1,200",عنيزة,شاليه
7368,84,10.0,7,75,شاليه بجلسة خارجية ومسبح,حي الخزامى,"1,000",عنيزة,شاليه
7369,85,8.4,29,50,شاليه بمسطح اخضر وجلسة خارجية,حي الوهلان,900,عنيزة,شاليه
7370,86,9.6,25,60,شقة بصالة جلوس وغرفة نوم,حي الملك خالد,179,عنيزة,شقة
7371,87,9.6,49,50,شاليه بمسبح خارجي وجلسة خارجية,حي مليحة,450,عنيزة,شاليه
7372,88,8.0,20,75,شاليه بمسبح وجلسة خارجية,حي الروابي,250,عنيزة,شاليه
7373,89,0.0,0,300,مخيم بمجلس واجواء ممتعة,حي النفود,630,عنيزة,مخيم
7374,90,10.0,4,60,شاليه بصالة جلوس مطل عالمسبح,حي الوهلان,"1,400",عنيزة,شاليه
7375,91,0.0,0,75,شاليه بجلسة تطل على مسبح خارجي,حي الملك خالد,675,عنيزة,شاليه
7376,92,9.8,4,60,شقة بغرفتين نوم وغرفة جلوس,حي المنار,350,عنيزة,شقة
7377,93,9.9,7,60,شقة بغرفة نوم وصالة جلوس,حي المنار,270,عنيزة,شقة
